url,name,description,sku,image,originalPrice,discountedPrice,priceCurrency,availability,seller,ratingValue,ratingCount
https://axarobd.com/product/printed-beige-polo/,Printed Beige Polo,"Printed Beige Polo

&amp;nbsp;

Axaro makes polo shirts from PK fabric made of 100% combed organic cotton. It feels soft and comfortable, perfect for wearing all day.

&amp;nbsp;
DETAILS:


 	PK fabric
 	200 GSM
 	Half Sleeves
 	Made in Bangladesh

&amp;nbsp;

SIZE:


 	Available sizes- M, L, XL, 2XL, 3XL

&amp;nbsp;

You can also visit our shop page, facebook page and instagram page.",PPP-08,https://axarobd.com/wp-content/uploads/2024/08/DSCF8008-Recovered-Custom.webp,,595,BDT,In Stock,Axaro,,
https://axarobd.com/product/printed-black-polo/,Printed Black Polo,"Printed Black Polo

&amp;nbsp;

Axaro makes polo shirts from PK fabric made of 100% combed organic cotton. It feels soft and comfortable, perfect for wearing all day.

&amp;nbsp;
DETAILS:


 	PK fabric
 	200 GSM
 	Half Sleeves
 	Made in Bangladesh

&amp;nbsp;

SIZE:


 	Available sizes- M, L, XL, 2XL, 3XL

&amp;nbsp;

You can also visit our shop page, facebook page and instagram page.",PPP-07,https://axarobd.com/wp-content/uploads/2024/08/DSCF7983-Recovered-Custom.webp,,595,BDT,Out of Stock,Axaro,,
https://axarobd.com/product/printed-maroon-polo/,Printed Maroon Polo,"Printed Maroon Polo

&amp;nbsp;

Axaro makes polo shirts from PK fabric made of 100% combed organic cotton. It feels soft and comfortable, perfect for wearing all day.

&amp;nbsp;
DETAILS:


 	PK fabric
 	200 GSM
 	Half Sleeves
 	Made in Bangladesh

&amp;nbsp;

SIZE:


 	Available sizes- M, L, XL, 2XL, 3XL

&amp;nbsp;

You can also visit our shop page, facebook page and instagram page.",PPP-06,https://axarobd.com/wp-content/uploads/2024/08/DSCF7961-Custom.webp,,595,BDT,Out of Stock,Axaro,,
https://axarobd.com/product/printed-olive-polo/,Printed Olive Polo,"Printed Olive Polo

&amp;nbsp;

Axaro makes polo shirts from PK fabric made of 100% combed organic cotton. It feels soft and comfortable, perfect for wearing all day.

&amp;nbsp;
DETAILS:


 	PK fabric
 	200 GSM
 	Half Sleeves
 	Made in Bangladesh

&amp;nbsp;

SIZE:


 	Available sizes- M, L, XL, 2XL, 3XL

&amp;nbsp;

You can also visit our shop page, facebook page and instagram page.",PPP-05,https://axarobd.com/wp-content/uploads/2024/08/DSCF7992-Recovered-Custom.webp,,595,BDT,In Stock,Axaro,,
https://axarobd.com/product/ash-chino-pant/,Ash Chino Pant,"Ash Chino Pant

&amp;nbsp;

The stretchy Chino's authentic garment-washed effects highlight his laid-back style. The stretchy cotton material makes these chinos popular and comfortable to wear all day.

&amp;nbsp;

Material

 	Yarn Count 16/20
 	Twill Fabrics
 	GSM 255

&amp;nbsp;

Details

 	Slim Fit
 	Made in Bangladesh

&amp;nbsp;

You can also visit our shop page, facebook page and instagram page.",CP-04,https://axarobd.com/wp-content/uploads/2024/03/DSCF4632.webp,,999,BDT,In Stock,Axaro,,
https://axarobd.com/product/beige-cargo-pant/,Beige Cargo Pant,"Beige Cargo Pant

&amp;nbsp;

The stretchy 6 pocket Cargo's authentic garment-washed effects highlight his laid-back style. The stretchy cotton material makes these cargos popular and comfortable to wear all day.

&amp;nbsp;

Material

 	Yarn Count 16/20
 	Twill Fabrics
 	GSM 255

&amp;nbsp;

Details

 	Slim Fit
 	Made in Bangladesh

&amp;nbsp;

You can also visit our shop page, facebook page and instagram page.",CP-08,https://axarobd.com/wp-content/uploads/2024/03/DSCF44701.webp,,1199,BDT,Out of Stock,Axaro,,
https://axarobd.com/product/purple-drop-shoulder-tshirt/,Purple Drop Shoulder Tshirt,"Purple Drop Shoulder Tshirt

&amp;nbsp;

Crew neck drop shoulder t-shirt, contains fresh-on to prevent body odor and keep you fresh. Made of 60% cotton 40% polyester fabric.

&amp;nbsp;

Details:

 	210 GSM
 	60% cotton 40% polyester
 	Made in Bangladesh

&amp;nbsp;

You can also visit our shop page, facebook page and instagram page.",DS-11,https://axarobd.com/wp-content/uploads/2024/09/DSCF1918.webp,,550,BDT,In Stock,Axaro,,
https://axarobd.com/product/drop-shoulder-bundle-buy-5-get-2-free/,Drop Shoulder Bundle (Buy 5 Get 2 Free),"Drop Shoulder Bundle (Buy 5 Get 2 Free)

&amp;nbsp;

Crew neck drop shoulder t-shirt, contains fresh-on to prevent body odor and keep you fresh. Made of 60% cotton 40% polyester fabric.

&amp;nbsp;

Details:

 	210 GSM
 	60% cotton 40% polyester
 	Made in Bangladesh

&amp;nbsp;

You can also visit our shop page, facebook page and instagram page.",BD-17,https://axarobd.com/wp-content/uploads/2024/09/DSCF1911.webp,,2750,BDT,In Stock,Axaro,,
https://axarobd.com/product/drop-shoulder-bundle-buy-3-get-1-free/,Drop Shoulder Bundle (Buy 3 Get 1 Free),"Drop Shoulder Bundle (Buy 3 Get 1 Free)

&amp;nbsp;

Crew neck drop shoulder t-shirt, contains fresh-on to prevent body odor and keep you fresh. Made of 60% cotton 40% polyester fabric.

&amp;nbsp;

Details:

 	210 GSM
 	60% cotton 40% polyester
 	Made in Bangladesh

&amp;nbsp;

You can also visit our shop page, facebook page and instagram page.",BD-16,https://axarobd.com/wp-content/uploads/2024/09/DSCF1911.webp,,1650,BDT,In Stock,Axaro,,
https://axarobd.com/product/printed-auburn-glaze-polo/,Printed Auburn Glaze Polo,"Printed Auburn Glaze Polo

&amp;nbsp;

Axaro makes polo shirts from PK fabric made of 100% combed organic cotton. It feels soft and comfortable, perfect for wearing all day.

&amp;nbsp;
DETAILS:


 	PK fabric
 	200 GSM
 	Half Sleeves
 	Made in Bangladesh

&amp;nbsp;

SIZE:


 	Available sizes- M, L, XL, 2XL, 3XL

&amp;nbsp;

You can also visit our shop page, facebook page and instagram page.",PPP-04,https://axarobd.com/wp-content/uploads/2024/08/DSCF7972-Recovered-Custom.webp,,595,BDT,Out of Stock,Axaro,,
https://axarobd.com/product/printed-ash-polo/,Printed Ash Polo,"Printed Ash Polo

&amp;nbsp;

Axaro makes polo shirts from PK fabric made of 100% combed organic cotton. It feels soft and comfortable, perfect for wearing all day.

&amp;nbsp;
DETAILS:


 	PK fabric
 	200 GSM
 	Half Sleeves
 	Made in Bangladesh

&amp;nbsp;

SIZE:


 	Available sizes- M, L, XL, 2XL, 3XL

&amp;nbsp;

You can also visit our shop page, facebook page and instagram page.",PPP-01,https://axarobd.com/wp-content/uploads/2024/08/DSCF8023-Recovered-Custom.webp,,595,BDT,In Stock,Axaro,,
https://axarobd.com/product/cairo-green-polo/,Cairo Green Polo,"Cairo Green Polo

&amp;nbsp;

Pro your off-duty end of the week see with this Cairo polo shirt from Axaro. Eye-catching Axaro Cairo polo with velvet tape internal collar. This short-sleeved polo collar neck shirt made of delicate and comfy texture is as well difficult to miss. Fashion it along with your chino or pants for an easily in vogue see.

&amp;nbsp;
DETAILS:


 	Cairo fabric
 	220 GSM
 	Half Sleeves
 	Made in Bangladesh

&amp;nbsp;

SIZE:


 	Available sizes- M, L, XL, 2XL, 3XL

&amp;nbsp;

You can also visit our shop page, facebook page and instagram page.",CPP-02,https://axarobd.com/wp-content/uploads/2024/08/olive-1.webp,,629,BDT,In Stock,Axaro,,
https://axarobd.com/product/cairo-maroon-polo/,Cairo Maroon Polo,"Cairo Maroon Polo

&amp;nbsp;

Pro your off-duty end of the week see with this Cairo polo shirt from Axaro. Eye-catching Axaro Cairo polo with velvet tape internal collar. This short-sleeved polo collar neck shirt made of delicate and comfy texture is as well difficult to miss. Fashion it along with your chino or pants for an easily in vogue see.

&amp;nbsp;
DETAILS:


 	Cairo fabric
 	220 GSM
 	Half Sleeves
 	Made in Bangladesh

&amp;nbsp;

SIZE:


 	Available sizes- M, L, XL, 2XL, 3XL

&amp;nbsp;

You can also visit our shop page, facebook page and instagram page.",CPP-03,https://axarobd.com/wp-content/uploads/2024/08/maroon-1.webp,,629,BDT,Out of Stock,Axaro,,
https://axarobd.com/product/regular-fit-marvel-classic-white/,Regular Fit Marvel Classic White,"Regular Fit Marvel Classic White

&amp;nbsp;

Introducing our ""Regular Fit Marvel Classic White"" t-shirt which is made from 100% cotton fabric with digital print. It typically features a crew neck, short sleeves, and a regular fit. This t-shirt offers ultimate comfort and ensuring a pleasant wear throughout the day. It’s available in a range of sizes.

&amp;nbsp;

Details

 	Regular Fit
 	Half Sleeves
 	Unisex
 	Made in Bangladesh

&amp;nbsp;

Material

 	Cotton Fabrics
 	Digital Print
 	GSM 180
 	Crew Neck

&amp;nbsp;

You can also visit our shop page, facebook page and instagram page.",RP-89,https://axarobd.com/wp-content/uploads/2024/10/DSCF4990-Custom.webp,,500,BDT,In Stock,Axaro,,
https://axarobd.com/product/regular-fit-captain-marvel-pink-peacock/,Regular Fit Captain Marvel Pink Peacock,"Regular Fit Captain Marvel Pink Peacock

&amp;nbsp;

Introducing our ""Regular Fit Captain Marvel Pink Peacock"" t-shirt which is made from 100% cotton fabric with digital print. It typically features a crew neck, short sleeves, and a regular fit. This t-shirt offers ultimate comfort and ensuring a pleasant wear throughout the day. It’s available in a range of sizes.

&amp;nbsp;

Details

 	Regular Fit
 	Half Sleeves
 	Unisex
 	Made in Bangladesh

&amp;nbsp;

Material

 	Cotton Fabrics
 	Digital Print
 	GSM 180
 	Crew Neck

&amp;nbsp;

You can also visit our shop page, facebook page and instagram page.",RP-90,https://axarobd.com/wp-content/uploads/2024/10/DSCF5001-Custom.webp,,500,BDT,In Stock,Axaro,,
https://axarobd.com/product/regular-fit-deadpool-navy/,Regular Fit Deadpool Navy,"Regular Fit Deadpool Navy

&amp;nbsp;

Introducing our ""Regular Fit Deadpool Navy"" t-shirt which is made from 100% cotton fabric with digital print. It typically features a crew neck, short sleeves, and a regular fit. This t-shirt offers ultimate comfort and ensuring a pleasant wear throughout the day. It’s available in a range of sizes.

&amp;nbsp;

Details

 	Regular Fit
 	Half Sleeves
 	Unisex
 	Made in Bangladesh

&amp;nbsp;

Material

 	Cotton Fabrics
 	Digital Print
 	GSM 180
 	Crew Neck

&amp;nbsp;

You can also visit our shop page, facebook page and instagram page.",RP-91,https://axarobd.com/wp-content/uploads/2024/10/DSCF5009-Custom.webp,,500,BDT,In Stock,Axaro,,
https://axarobd.com/product/regular-fit-doctor-strange-orange/,Regular Fit Doctor Strange Orange,"Regular Fit Doctor Strange Orange

&amp;nbsp;

Introducing our ""Regular Fit Doctor Strange Orange"" t-shirt which is made from 100% cotton fabric with digital print. It typically features a crew neck, short sleeves, and a regular fit. This t-shirt offers ultimate comfort and ensuring a pleasant wear throughout the day. It’s available in a range of sizes.

&amp;nbsp;

Details

 	Regular Fit
 	Half Sleeves
 	Unisex
 	Made in Bangladesh

&amp;nbsp;

Material

 	Cotton Fabrics
 	Digital Print
 	GSM 180
 	Crew Neck

&amp;nbsp;

You can also visit our shop page, facebook page and instagram page.",RP-92,https://axarobd.com/wp-content/uploads/2024/10/DSCF5084-Custom.webp,,500,BDT,In Stock,Axaro,,
https://axarobd.com/product/regular-fit-starlord-grey-milange/,Regular Fit Starlord Grey Milange,"Regular Fit Starlord Grey Milange

&amp;nbsp;

Introducing our ""Regular Fit Starlord Grey Milange"" t-shirt which is made from 100% cotton fabric with digital print. It typically features a crew neck, short sleeves, and a regular fit. This t-shirt offers ultimate comfort and ensuring a pleasant wear throughout the day. It’s available in a range of sizes.

&amp;nbsp;

Details

 	Regular Fit
 	Half Sleeves
 	Unisex
 	Made in Bangladesh

&amp;nbsp;

Material

 	Cotton Fabrics
 	Digital Print
 	GSM 180
 	Crew Neck

&amp;nbsp;

You can also visit our shop page, facebook page and instagram page.",RP-93,https://axarobd.com/wp-content/uploads/2024/10/DSCF5103-Custom.webp,,500,BDT,In Stock,Axaro,,
https://axarobd.com/product/regular-fit-spider-verse-sky-blue/,Regular Fit Spider Verse Sky Blue,"Regular Fit Spider Verse Sky Blue

&amp;nbsp;

Introducing our ""Regular Fit Spider Verse Sky Blue"" t-shirt which is made from 100% cotton fabric with digital print. It typically features a crew neck, short sleeves, and a regular fit. This t-shirt offers ultimate comfort and ensuring a pleasant wear throughout the day. It’s available in a range of sizes.

&amp;nbsp;

Details

 	Regular Fit
 	Half Sleeves
 	Unisex
 	Made in Bangladesh

&amp;nbsp;

Material

 	Cotton Fabrics
 	Digital Print
 	GSM 180
 	Crew Neck

&amp;nbsp;

You can also visit our shop page, facebook page and instagram page.",RP-94,https://axarobd.com/wp-content/uploads/2024/10/DSCF5116-Custom.webp,,500,BDT,In Stock,Axaro,,
https://axarobd.com/product/regular-fit-marvel-icon-ash/,Regular Fit Marvel Icon Ash,"Regular Fit Marvel Icon Ash

&amp;nbsp;

Introducing our ""Regular Fit Marvel Icon Ash"" t-shirt which is made from 100% cotton fabric with digital print. It typically features a crew neck, short sleeves, and a regular fit. This t-shirt offers ultimate comfort and ensuring a pleasant wear throughout the day. It’s available in a range of sizes.

&amp;nbsp;

Details

 	Regular Fit
 	Half Sleeves
 	Unisex
 	Made in Bangladesh

&amp;nbsp;

Material

 	Cotton Fabrics
 	Digital Print
 	GSM 180
 	Crew Neck

&amp;nbsp;

You can also visit our shop page, facebook page and instagram page.",RP-95,https://axarobd.com/wp-content/uploads/2024/10/DSCF5010-Custom.webp,,500,BDT,In Stock,Axaro,,
https://axarobd.com/product/regular-fit-hawkeye-vivid-blue/,Regular Fit Hawkeye Vivid Blue,"Regular Fit Hawkeye Vivid Blue

&amp;nbsp;

Introducing our ""Regular Fit Hawkeye Vivid Blue"" t-shirt which is made from 100% cotton fabric with digital print. It typically features a crew neck, short sleeves, and a regular fit. This t-shirt offers ultimate comfort and ensuring a pleasant wear throughout the day. It’s available in a range of sizes.

&amp;nbsp;

Details

 	Regular Fit
 	Half Sleeves
 	Unisex
 	Made in Bangladesh

&amp;nbsp;

Material

 	Cotton Fabrics
 	Digital Print
 	GSM 180
 	Crew Neck

&amp;nbsp;

You can also visit our shop page, facebook page and instagram page.",RP-96,https://axarobd.com/wp-content/uploads/2024/10/DSCF5023-Custom.webp,,500,BDT,In Stock,Axaro,,
https://axarobd.com/product/regular-fit-deadpool-pew-pew-coffee/,Regular Fit Deadpool Pew Pew Coffee,"Regular Fit Deadpool Pew Pew Coffee

&amp;nbsp;

Introducing our ""Regular Fit Deadpool Pew Pew Coffee"" t-shirt which is made from 100% cotton fabric with digital print. It typically features a crew neck, short sleeves, and a regular fit. This t-shirt offers ultimate comfort and ensuring a pleasant wear throughout the day. It’s available in a range of sizes.

&amp;nbsp;

Details

 	Regular Fit
 	Half Sleeves
 	Unisex
 	Made in Bangladesh

&amp;nbsp;

Material

 	Cotton Fabrics
 	Digital Print
 	GSM 180
 	Crew Neck

&amp;nbsp;

You can also visit our shop page, facebook page and instagram page.",RP-97,https://axarobd.com/wp-content/uploads/2024/10/DSCF5028-Custom.webp,,500,BDT,In Stock,Axaro,,
https://axarobd.com/product/regular-fit-rocket-coffee/,Regular Fit Rocket Coffee,"Regular Fit Rocket Coffee

&amp;nbsp;

Introducing our ""Regular Fit Rocket Coffee"" t-shirt which is made from 100% cotton fabric with digital print. It typically features a crew neck, short sleeves, and a regular fit. This t-shirt offers ultimate comfort and ensuring a pleasant wear throughout the day. It’s available in a range of sizes.

&amp;nbsp;

Details

 	Regular Fit
 	Half Sleeves
 	Unisex
 	Made in Bangladesh

&amp;nbsp;

Material

 	Cotton Fabrics
 	Digital Print
 	GSM 180
 	Crew Neck

&amp;nbsp;

You can also visit our shop page, facebook page and instagram page.",RP-98,https://axarobd.com/wp-content/uploads/2024/10/DSCF5033-Custom.webp,,500,BDT,In Stock,Axaro,,
https://axarobd.com/product/regular-fit-moon-knight-purple/,Regular Fit Moon Knight Purple,"Regular Fit Moon Knight Purple

&amp;nbsp;

Introducing our ""Regular Fit Moon Knight Purple"" t-shirt which is made from 100% cotton fabric with digital print. It typically features a crew neck, short sleeves, and a regular fit. This t-shirt offers ultimate comfort and ensuring a pleasant wear throughout the day. It’s available in a range of sizes.

&amp;nbsp;

Details

 	Regular Fit
 	Half Sleeves
 	Unisex
 	Made in Bangladesh

&amp;nbsp;

Material

 	Cotton Fabrics
 	Digital Print
 	GSM 180
 	Crew Neck

&amp;nbsp;

You can also visit our shop page, facebook page and instagram page.",RP-99,https://axarobd.com/wp-content/uploads/2024/10/DSCF5042-Custom.webp,,500,BDT,In Stock,Axaro,,
https://axarobd.com/product/regular-fit-wipe-out-biscuit/,Regular Fit Wipe Out Biscuit,"Regular Fit Wipe Out Biscuit

&amp;nbsp;

Introducing our ""Regular Fit Wipe Out Biscuit"" t-shirt which is made from 100% cotton fabric with digital print. It typically features a crew neck, short sleeves, and a regular fit. This t-shirt offers ultimate comfort and ensuring a pleasant wear throughout the day. It’s available in a range of sizes.

&amp;nbsp;

Details

 	Regular Fit
 	Half Sleeves
 	Unisex
 	Made in Bangladesh

&amp;nbsp;

Material

 	Cotton Fabrics
 	Digital Print
 	GSM 180
 	Crew Neck

&amp;nbsp;

You can also visit our shop page, facebook page and instagram page.",RP-100,https://axarobd.com/wp-content/uploads/2024/10/DSCF5050-Custom.webp,,500,BDT,In Stock,Axaro,,
https://axarobd.com/product/regular-fit-loki-olive/,Regular Fit Loki Olive,"Regular Fit Loki Olive

&amp;nbsp;

Introducing our ""Regular Fit Loki Olive"" t-shirt which is made from 100% cotton fabric with digital print. It typically features a crew neck, short sleeves, and a regular fit. This t-shirt offers ultimate comfort and ensuring a pleasant wear throughout the day. It’s available in a range of sizes.

&amp;nbsp;

Details

 	Regular Fit
 	Half Sleeves
 	Unisex
 	Made in Bangladesh

&amp;nbsp;

Material

 	Cotton Fabrics
 	Digital Print
 	GSM 180
 	Crew Neck

&amp;nbsp;

You can also visit our shop page, facebook page and instagram page.",RP-101,https://axarobd.com/wp-content/uploads/2024/10/DSCF5063-Custom.webp,,500,BDT,In Stock,Axaro,,
https://axarobd.com/product/regular-fit-control-fear-red/,Regular Fit Control Fear Red,"Regular Fit Control Fear Red

&amp;nbsp;

Introducing our ""Regular Control Fear Red"" t-shirt which is made from 100% cotton fabric with digital print. It typically features a crew neck, short sleeves, and a regular fit. This t-shirt offers ultimate comfort and ensuring a pleasant wear throughout the day. It’s available in a range of sizes.

&amp;nbsp;

Details

 	Regular Fit
 	Half Sleeves
 	Unisex
 	Made in Bangladesh

&amp;nbsp;

Material

 	Cotton Fabrics
 	Digital Print
 	GSM 180
 	Crew Neck

&amp;nbsp;

You can also visit our shop page, facebook page and instagram page.",RP-102,https://axarobd.com/wp-content/uploads/2024/10/DSCF5069-Custom.webp,,500,BDT,In Stock,Axaro,,
https://axarobd.com/product/regular-fit-always-angry-bottle-green/,Regular Fit Always Angry Bottle Green,"Regular Fit Always Angry Bottle Green

&amp;nbsp;

Introducing our ""Regular Always Angry Bottle Green"" t-shirt which is made from 100% cotton fabric with digital print. It typically features a crew neck, short sleeves, and a regular fit. This t-shirt offers ultimate comfort and ensuring a pleasant wear throughout the day. It’s available in a range of sizes.

&amp;nbsp;

Details

 	Regular Fit
 	Half Sleeves
 	Unisex
 	Made in Bangladesh

&amp;nbsp;

Material

 	Cotton Fabrics
 	Digital Print
 	GSM 180
 	Crew Neck

&amp;nbsp;

You can also visit our shop page, facebook page and instagram page.",RP-103,https://axarobd.com/wp-content/uploads/2024/10/DSCF5075-Custom.webp,,500,BDT,In Stock,Axaro,,
https://axarobd.com/product/regular-fit-black-panther-navy/,Regular Fit Black Panther Navy,"Regular Fit Black Panther Navy

&amp;nbsp;

Introducing our ""Regular Black Panther Navy"" t-shirt which is made from 100% cotton fabric with digital print. It typically features a crew neck, short sleeves, and a regular fit. This t-shirt offers ultimate comfort and ensuring a pleasant wear throughout the day. It’s available in a range of sizes.

&amp;nbsp;

Details

 	Regular Fit
 	Half Sleeves
 	Unisex
 	Made in Bangladesh

&amp;nbsp;

Material

 	Cotton Fabrics
 	Digital Print
 	GSM 180
 	Crew Neck

&amp;nbsp;

You can also visit our shop page, facebook page and instagram page.",RP-104,https://axarobd.com/wp-content/uploads/2024/10/DSCF5086-Custom.webp,,500,BDT,In Stock,Axaro,,
https://axarobd.com/product/regular-fit-captain-marvel-poster-orange/,Regular Fit Captain Marvel Poster Orange,"Regular Fit Captain Marvel Poster Orange

&amp;nbsp;

Introducing our ""Regular Captain Marvel Poster Orange"" t-shirt which is made from 100% cotton fabric with digital print. It typically features a crew neck, short sleeves, and a regular fit. This t-shirt offers ultimate comfort and ensuring a pleasant wear throughout the day. It’s available in a range of sizes.

&amp;nbsp;

Details

 	Regular Fit
 	Half Sleeves
 	Unisex
 	Made in Bangladesh

&amp;nbsp;

Material

 	Cotton Fabrics
 	Digital Print
 	GSM 180
 	Crew Neck

&amp;nbsp;

You can also visit our shop page, facebook page and instagram page.",RP-105,https://axarobd.com/wp-content/uploads/2024/10/DSCF5098-Custom.webp,,500,BDT,In Stock,Axaro,,
https://axarobd.com/product/regular-fit-x-men-navy/,Regular Fit X-Men Navy,"Regular Fit X-Men Navy

&amp;nbsp;

Introducing our ""Regular X-Men Navy"" t-shirt which is made from 100% cotton fabric with digital print. It typically features a crew neck, short sleeves, and a regular fit. This t-shirt offers ultimate comfort and ensuring a pleasant wear throughout the day. It’s available in a range of sizes.

&amp;nbsp;

Details

 	Regular Fit
 	Half Sleeves
 	Unisex
 	Made in Bangladesh

&amp;nbsp;

Material

 	Cotton Fabrics
 	Digital Print
 	GSM 180
 	Crew Neck

&amp;nbsp;

You can also visit our shop page, facebook page and instagram page.",RP-106,https://axarobd.com/wp-content/uploads/2024/10/DSCF5124-Custom.webp,,500,BDT,In Stock,Axaro,,
https://axarobd.com/product/regular-fit-scarlet-witch-pink-peacock/,Regular Fit Scarlet Witch Pink Peacock,"Regular Fit Scarlet Witch Pink Peacock

&amp;nbsp;

Introducing our ""Regular Scarlet Witch Pink Peacock"" t-shirt which is made from 100% cotton fabric with digital print. It typically features a crew neck, short sleeves, and a regular fit. This t-shirt offers ultimate comfort and ensuring a pleasant wear throughout the day. It’s available in a range of sizes.

&amp;nbsp;

Details

 	Regular Fit
 	Half Sleeves
 	Unisex
 	Made in Bangladesh

&amp;nbsp;

Material

 	Cotton Fabrics
 	Digital Print
 	GSM 180
 	Crew Neck

&amp;nbsp;

You can also visit our shop page, facebook page and instagram page.",RP-107,https://axarobd.com/wp-content/uploads/2024/10/DSCF5130-Custom.webp,,500,BDT,In Stock,Axaro,,
https://axarobd.com/product/regular-fit-doomsday-bottle-green/,Regular Fit Doomsday Bottle Green,"Regular Fit Doomsday Bottle Green

&amp;nbsp;

Introducing our ""Regular Doomsday Bottle Green"" t-shirt which is made from 100% cotton fabric with digital print. It typically features a crew neck, short sleeves, and a regular fit. This t-shirt offers ultimate comfort and ensuring a pleasant wear throughout the day. It’s available in a range of sizes.

&amp;nbsp;

Details

 	Regular Fit
 	Half Sleeves
 	Unisex
 	Made in Bangladesh

&amp;nbsp;

Material

 	Cotton Fabrics
 	Digital Print
 	GSM 180
 	Crew Neck

&amp;nbsp;

You can also visit our shop page, facebook page and instagram page.",RP-108,https://axarobd.com/wp-content/uploads/2024/10/DSCF5133-Custom.webp,,500,BDT,In Stock,Axaro,,
https://axarobd.com/product/regular-fit-agatha-purple/,Regular Fit Agatha Purple,"Regular Fit Agatha Purple

&amp;nbsp;

Introducing our ""Regular Agatha Purple"" t-shirt which is made from 100% cotton fabric with digital print. It typically features a crew neck, short sleeves, and a regular fit. This t-shirt offers ultimate comfort and ensuring a pleasant wear throughout the day. It’s available in a range of sizes.

&amp;nbsp;

Details

 	Regular Fit
 	Half Sleeves
 	Unisex
 	Made in Bangladesh

&amp;nbsp;

Material

 	Cotton Fabrics
 	Digital Print
 	GSM 180
 	Crew Neck

&amp;nbsp;

You can also visit our shop page, facebook page and instagram page.",RP-109,https://axarobd.com/wp-content/uploads/2024/10/DSCF5143-Custom.webp,,500,BDT,In Stock,Axaro,,
https://axarobd.com/product/regular-fit-goblin-face-royal-blue/,Regular Fit Goblin Face Royal Blue,"Regular Fit Goblin Face Royal Blue

&amp;nbsp;

Introducing our ""Regular Goblin Face Royal Blue"" t-shirt which is made from 100% cotton fabric with digital print. It typically features a crew neck, short sleeves, and a regular fit. This t-shirt offers ultimate comfort and ensuring a pleasant wear throughout the day. It’s available in a range of sizes.

&amp;nbsp;

Details

 	Regular Fit
 	Half Sleeves
 	Unisex
 	Made in Bangladesh

&amp;nbsp;

Material

 	Cotton Fabrics
 	Digital Print
 	GSM 180
 	Crew Neck

&amp;nbsp;

You can also visit our shop page, facebook page and instagram page.",RP-110,https://axarobd.com/wp-content/uploads/2024/10/DSCF5150-Custom.webp,,500,BDT,In Stock,Axaro,,
https://axarobd.com/product/regular-fit-loki-poster-ash/,Regular Fit Loki Poster Ash,"Regular Fit Loki Poster Ash

&amp;nbsp;

Introducing our ""Regular Loki Poster Ash"" t-shirt which is made from 100% cotton fabric with digital print. It typically features a crew neck, short sleeves, and a regular fit. This t-shirt offers ultimate comfort and ensuring a pleasant wear throughout the day. It’s available in a range of sizes.

&amp;nbsp;

Details

 	Regular Fit
 	Half Sleeves
 	Unisex
 	Made in Bangladesh

&amp;nbsp;

Material

 	Cotton Fabrics
 	Digital Print
 	GSM 180
 	Crew Neck

&amp;nbsp;

You can also visit our shop page, facebook page and instagram page.",RP-111,https://axarobd.com/wp-content/uploads/2024/10/DSCF5156-Custom.webp,,500,BDT,In Stock,Axaro,,
https://axarobd.com/product/regular-fit-x-men-logo-olive/,Regular Fit X-Men Logo Olive,"Regular Fit X-Men Logo Olive

&amp;nbsp;

Introducing our ""Regular X-Men Logo Olive"" t-shirt which is made from 100% cotton fabric with digital print. It typically features a crew neck, short sleeves, and a regular fit. This t-shirt offers ultimate comfort and ensuring a pleasant wear throughout the day. It’s available in a range of sizes.

&amp;nbsp;

Details

 	Regular Fit
 	Half Sleeves
 	Unisex
 	Made in Bangladesh

&amp;nbsp;

Material

 	Cotton Fabrics
 	Digital Print
 	GSM 180
 	Crew Neck

&amp;nbsp;

You can also visit our shop page, facebook page and instagram page.",RP-112,https://axarobd.com/wp-content/uploads/2024/10/DSCF5165-Custom.webp,,500,BDT,In Stock,Axaro,,
https://axarobd.com/product/regular-fit-stan-lee-poster-mint/,Regular Fit Stan Lee Poster Mint,"Regular Fit Stan Lee Poster Mint

&amp;nbsp;

Introducing our ""Regular Stan Lee Poster Mint"" t-shirt which is made from 100% cotton fabric with digital print. It typically features a crew neck, short sleeves, and a regular fit. This t-shirt offers ultimate comfort and ensuring a pleasant wear throughout the day. It’s available in a range of sizes.

&amp;nbsp;

Details

 	Regular Fit
 	Half Sleeves
 	Unisex
 	Made in Bangladesh

&amp;nbsp;

Material

 	Cotton Fabrics
 	Digital Print
 	GSM 180
 	Crew Neck

&amp;nbsp;

You can also visit our shop page, facebook page and instagram page.",RP-113,https://axarobd.com/wp-content/uploads/2024/10/DSCF5170-Custom.webp,,500,BDT,In Stock,Axaro,,
https://axarobd.com/product/regular-fit-genius-coffee/,Regular Fit Genius Coffee,"Regular Fit Genius Coffee

&amp;nbsp;

Introducing our ""Regular Genius Coffee"" t-shirt which is made from 100% cotton fabric with digital print. It typically features a crew neck, short sleeves, and a regular fit. This t-shirt offers ultimate comfort and ensuring a pleasant wear throughout the day. It’s available in a range of sizes.

&amp;nbsp;

Details

 	Regular Fit
 	Half Sleeves
 	Unisex
 	Made in Bangladesh

&amp;nbsp;

Material

 	Cotton Fabrics
 	Digital Print
 	GSM 180
 	Crew Neck

&amp;nbsp;

You can also visit our shop page, facebook page and instagram page.",RP-114,https://axarobd.com/wp-content/uploads/2024/10/DSCF5177-Custom.webp,,500,BDT,In Stock,Axaro,,
